m_138950_,lambda$register$25,0,
m_138952_,lambda$register$24,0,
m_138954_,lambda$register$23,0,
m_138956_,lambda$register$22,0,
m_138958_,lambda$register$21,0,
m_138960_,lambda$register$20,0,
m_138962_,lambda$register$19,0,
m_138964_,lambda$register$18,0,
m_138966_,lambda$register$17,0,
m_138968_,lambda$register$16,0,
m_138970_,lambda$register$15,0,
m_138972_,lambda$register$14,0,
m_138974_,lambda$register$13,0,
m_138976_,lambda$register$12,0,
m_138978_,lambda$register$11,0,
m_13897_,convertToInt,0,
m_138980_,lambda$register$10,0,
m_138982_,lambda$register$9,0,
m_138984_,lambda$register$8,0,
m_138988_,lambda$register$6,0,
m_138990_,lambda$register$5,0,
m_138992_,lambda$register$4,0,
m_138994_,lambda$register$3,0,
m_138999_,register,0,
m_139008_,register,0,
m_13900_,isValidNode,0,
m_139010_,lambda$register$8,0,
m_139012_,lambda$register$9,0,
m_139014_,performTeleport,0,
m_139025_,teleportToPos,0,
m_139032_,teleportToEntity,0,
m_139038_,lambda$register$0,0,
m_13903_,convertToByte,0,
m_139044_,lambda$register$4,0,
m_139046_,lambda$register$3,0,
m_139048_,lambda$register$2,0,
m_139050_,lambda$register$1,0,
m_139060_,perform,0,
m_139063_,register,0,
m_139067_,lambda$register$0,0,
m_139069_,getDayTime,0,
m_13906_,getAsString,0,
m_139071_,register,0,
m_139075_,lambda$register$0,0,
m_139077_,setTime,0,
m_139082_,addTime,0,
m_139085_,lambda$register$7,0,
m_139087_,queryTime,0,
m_139090_,lambda$register$6,0,
m_139092_,lambda$register$5,0,
m_139094_,lambda$register$4,0,
m_139096_,lambda$register$3,0,
m_139098_,lambda$register$2,0,
m_13909_,getAsItem,0,
m_139100_,lambda$register$1,0,
m_139102_,register,0,
m_139104_,lambda$register$6,0,
m_139106_,lambda$register$0,0,
m_139108_,clearTitle,0,
m_139111_,setTimes,0,
m_139122_,lambda$register$5,0,
m_139124_,resetTitle,0,
m_139127_,lambda$register$4,0,
m_139129_,lambda$register$3,0,
m_13912_,getAsBoolean,0,
m_139131_,lambda$register$2,0,
m_139133_,lambda$register$1,0,
m_139138_,getScore,0,
m_139141_,register,0,
m_139145_,lambda$register$0,0,
m_139148_,suggestObjectives,0,
m_139151_,simpleTrigger,0,
m_139154_,addValue,0,
m_13915_,getAsFloat,0,
m_139160_,setValue,0,
m_139166_,register,0,
m_139170_,lambda$register$0,0,
m_139172_,setClear,0,
m_139177_,setRain,0,
m_139182_,setThunder,0,
m_13918_,convertToJsonObject,0,
m_139201_,register,0,
m_139203_,lambda$register$10,0,
m_139205_,lambda$register$8,0,
m_139208_,reload,0,
m_139210_,addPlayers,0,
m_139213_,lambda$register$9,0,
m_139215_,lambda$register$6,0,
m_139218_,enableWhitelist,0,
m_13921_,getAsLong,0,
m_139220_,removePlayers,0,
m_139223_,lambda$register$7,0,
m_139225_,disableWhitelist,0,
m_139227_,lambda$register$3,0,
m_139229_,showList,0,
m_139231_,lambda$register$2,0,
m_139233_,lambda$register$0,0,
m_139235_,lambda$register$1,0,
m_139246_,register,0,
m_139248_,lambda$register$10,0,
m_13924_,convertToJsonArray,0,
m_139250_,getSize,0,
m_139252_,setSize,0,
m_139256_,setDamageBuffer,0,
m_139259_,setWarningTime,0,
m_139262_,setCenter,0,
m_139265_,lambda$register$9,0,
m_139267_,lambda$register$0,0,
m_139269_,setDamageAmount,0,
m_139272_,setWarningDistance,0,
m_139275_,lambda$register$8,0,
m_139277_,lambda$register$7,0,
m_139279_,lambda$register$6,0,
m_13927_,getAsInt,0,
m_139281_,lambda$register$5,0,
m_139283_,lambda$register$4,0,
m_139285_,lambda$register$3,0,
m_139304_,lambda$static$0,0,
m_13930_,getAsJsonObject,0,
m_13933_,getAsJsonArray,0,
m_139365_,register,0,
m_139367_,lambda$register$21,0,
m_139375_,manipulateData,0,
m_139380_,lambda$register$7,0,
m_139382_,getData,0,
m_139385_,removeData,0,
m_139389_,getNumeric,0,
m_139394_,mergeData,0,
m_139398_,getSingleTag,0,
m_13939_,getAvailablePort,0,
m_139403_,decorateModification,0,
m_139409_,lambda$static$6,0,
m_139411_,lambda$register$15,0,
m_139443_,getData,0,
m_139449_,lambda$static$5,0,
m_139451_,lambda$register$13,0,
m_139469_,lambda$register$9,0,
m_139495_,modify,0,
m_139500_,create,0,
m_139516_,lambda$static$0,0,
m_139546_,lambda$static$0,0,
m_139553_,lambda$static$1,0,
m_139560_,getGlobalTags,0,
m_139577_,saveOps,0,
m_139578_,loadWhiteList,0,
m_139579_,saveWhiteList,0,
m_139593_,saveIpBanList,0,
m_139594_,saveUserBanList,0,
m_139595_,loadIpBanList,0,
m_139596_,loadUserBanList,0,
m_139597_,loadOps,0,
m_139645_,handleConsoleInput,0,
m_139665_,handleConsoleInputs,0,
m_139667_,showGui,0,
m_139668_,convertOldUsers,0,
m_139669_,getMaxTickLength,0,
m_139671_,waitForRetry,0,
m_139688_,storeUsingWhiteList,0,
m_13971_,get,0,
m_13972_,next,0,
m_139768_,lambda$new$1,0,
m_139770_,lambda$new$0,0,
m_139777_,getProperties,0,
m_139778_,update,0,
m_139780_,forceSave,0,
m_139787_,exit,0,
m_13979_,toLowercase,0,
m_139802_,cloneProperties,0,
m_139803_,getLegacyString,0,
m_139805_,get,0,
m_139808_,get,0,
m_139811_,get,0,
m_139814_,getLegacy,0,
m_139817_,get,0,
m_139821_,get,0,
m_139826_,get,0,
m_139832_,get,0,
m_139836_,get,0,
m_139839_,loadFromFile,0,
m_139841_,wrapNumberDeserializer,0,
m_139843_,lambda$wrapNumberDeserializer$0,0,
m_139846_,lambda$get$2,0,
m_139850_,dispatchNumberOrString,0,
m_139853_,lambda$dispatchNumberOrString$1,0,
m_139859_,getLegacyBoolean,0,
m_139861_,getMutable,0,
m_139864_,getMutable,0,
m_139868_,getMutable,0,
m_139873_,getMutable,0,
m_139876_,store,0,
m_139878_,getStringRaw,0,
m_139895_,update,0,
m_139908_,start,0,
m_139909_,addFinalizer,0,
m_139911_,lambda$buildChatPanel$1,0,
m_139914_,print,0,
m_139921_,showFrameFor,0,
m_139925_,close,0,
m_139926_,lambda$print$2,0,
m_139932_,buildInfoPanel,0,
m_139933_,buildPlayerPanel,0,
m_139934_,buildChatPanel,0,
m_139935_,runFinalizers,0,
m_139954_,tick,0,
m_139964_,close,0,
m_139965_,lambda$new$1,0,
m_139967_,lambda$static$0,0,
m_139971_,tick,0,
m_139981_,setProgress,0,
m_139985_,getPos,0,
m_139986_,updateTick,0,
m_139988_,getProgress,0,
m_139991_,getUpdatedRenderTick,0,
m_140026_,getTickingChunkFuture,0,
m_140027_,setTicketLevel,0,
m_14002_,createInsecureUUID,0,
m_140036_,sectionLightChanged,0,
m_140047_,getFutureIfPresentUnchecked,0,
m_140049_,getOrScheduleFuture,0,
m_140052_,replaceProtoChunk,0,
m_140054_,broadcastChanges,0,
m_140056_,blockChanged,0,
m_14005_,absMax,0,
m_140073_,getEntityTickingChunkFuture,0,
m_140080_,getFutureIfPresent,0,
m_140082_,getFullChunkFuture,0,
m_140085_,getTickingChunk,0,
m_140086_,setQueueLevel,0,
m_140088_,getLastAvailableStatus,0,
m_140089_,getLastAvailable,0,
m_14008_,clamp,0,
m_140090_,getChunkToSave,0,
m_140092_,getPos,0,
m_140093_,getTicketLevel,0,
m_140094_,getQueueLevel,0,
m_140095_,wasAccessibleSinceLastSave,0,
m_140096_,refreshAccessibility,0,
m_14012_,lerp2,0,
m_140166_,getLightEngine,0,
m_140174_,getUpdatingChunkIfPresent,0,
m_140176_,updateChunkScheduling,0,
m_140181_,scheduleUnload,0,
m_140184_,move,0,
m_140192_,updatePlayerStatus,0,
m_140199_,addEntity,0,
m_14019_,lerp3,0,
m_140201_,broadcast,0,
m_140204_,getChunkDebugData,0,
m_140226_,euclideanDistanceSquared,0,
m_140229_,markPosition,0,
m_140258_,save,0,
m_140262_,getDependencyStatus,0,
m_140274_,dumpChunks,0,
m_140278_,printFuture,0,
m_140280_,tick,0,
m_140292_,schedule,0,
m_140318_,saveAllChunks,0,
m_14031_,sin,0,
m_140324_,promoteChunkMap,0,
m_140327_,getVisibleChunkIfPresent,0,
m_140329_,skipPlayer,0,
m_140331_,removeEntity,0,
m_140333_,broadcastAndSend,0,
m_14033_,equal,0,
m_140353_,processUnloads,0,
m_140360_,scheduleChunkGeneration,0,
m_140368_,getTickingGenerated,0,
m_14036_,clamp,0,
m_140371_,getChunkQueueLevel,0,
m_140373_,updatePlayerPos,0,
m_140375_,releaseLightTicket,0,
m_140383_,protoChunkToFullChunk,0,
m_140394_,size,0,
m_14040_,abs,0,
m_140416_,getChunks,0,
m_140417_,scheduleChunkLoad,0,
m_140421_,tick,0,
m_140422_,markPositionReplaceable,0,
m_140424_,getPoiManager,0,
m_140425_,isExistingChunkFull,0,
m_14042_,floorDiv,0,
m_14045_,clamp,0,
m_140482_,broadcastRemoved,0,
m_140483_,scaledRange,0,
m_140485_,removePlayer,0,
m_140487_,updatePlayers,0,
m_140489_,broadcast,0,
m_140496_,getEffectiveRange,0,
m_140497_,updatePlayer,0,
m_140499_,broadcastAndSend,0,
m_14049_,binarySearch,0,
m_140518_,pop,0,
m_140519_,lambda$new$0,0,
m_140521_,resortChunkTasks,0,
m_140525_,acquire,0,
m_140527_,lambda$pop$6,0,
m_140530_,release,0,
m_140535_,submit,0,
m_140539_,getAcquired,0,
m_140542_,lambda$acquire$4,0,
m_140544_,lambda$submit$2,0,
m_140546_,lambda$resortChunkTasks$1,0,
m_140558_,getDebugStatus,0,
m_140559_,lambda$new$0,0,
m_140567_,getReleaseProcessor,0,
m_140569_,release,0,
m_140574_,lambda$release$11,0,
m_140579_,lambda$getReleaseProcessor$8,0,
m_14057_,getSeed,0,
m_140589_,submit,0,
m_140595_,lambda$submit$12,0,
m_14059_,getInt,0,
m_140604_,getProcessor,0,
m_140607_,lambda$getProcessor$5,0,
m_140624_,message,0,
m_140628_,release,0,
m_140632_,lambda$message$2,0,
m_140637_,lambda$onLevelChange$10,0,
m_140642_,message,0,
m_140645_,pollTask,0,
m_140652_,getQueue,0,
m_140715_,update,0,
m_140757_,outputDemoReminder,0,
m_14076_,lambda$static$0,0,
m_140776_,purgeStaleTickets,0,
m_140777_,updatePlayerTickets,0,
m_140784_,addTicket,0,
m_140792_,addTicket,0,
m_140797_,getTicketLevelAt,0,
m_140799_,updateChunkForced,0,
m_140802_,addPlayer,0,
m_140805_,runAllUpdates,0,
m_140816_,getNaturalSpawnChunkCount,0,
m_140818_,removeTicket,0,
m_140823_,removeTicket,0,
m_140828_,removePlayer,0,
m_14082_,equal,0,
m_140837_,getDebugStatus,0,
m_140838_,getTicketDebugString,0,
m_140840_,addRegionTicket,0,
m_140847_,hasPlayersNearby,0,
m_140849_,removeRegionTicket,0,
m_140857_,getTickets,0,
m_14085_,clampedLerp,0,
m_140877_,runDistanceUpdates,0,
m_14089_,cos,0,
m_140902_,havePlayer,0,
m_140912_,updateViewDistance,0,
m_140918_,onLevelChange,0,
m_14091_,positiveModulo,0,
m_140923_,lambda$onLevelChange$5,0,
m_140926_,lambda$runAllUpdates$7,0,
m_140932_,haveTicketFor,0,
m_140934_,lambda$onLevelChange$2,0,
m_140938_,lambda$onLevelChange$3,0,
m_140940_,lambda$runAllUpdates$6,0,
m_14094_,rotateIfNecessary,0,
m_14098_,wrapDegrees,0,
m_14100_,positiveModulo,0,
m_14107_,floor,0,
m_14109_,positiveModulo,0,
m_14112_,inverseLerp,0,
m_14116_,sqrt,0,
m_14118_,degreesDifference,0,
m_14121_,approach,0,
m_14125_,smallestEncompassingPowerOfTwo,0,
m_14130_,getSeed,0,
m_14134_,lfloor,0,
m_14136_,atan2,0,
m_14139_,lerp,0,
m_14143_,floor,0,
m_14145_,degreesDifferenceAbs,0,
m_14148_,approachDegrees,0,
m_14152_,isPowerOfTwo,0,
m_14154_,abs,0,
m_14156_,triangleWave,0,
m_14159_,color,0,
m_14163_,ceillog2,0,
m_14165_,ceil,0,
m_14167_,ceil,0,
m_14169_,hsvToRgb,0,
m_14173_,log2,0,
m_14175_,wrapDegrees,0,
m_14177_,wrapDegrees,0,
m_14179_,lerp,0,
m_14183_,murmurHash3Mixer,0,
m_14185_,frac,0,
m_14187_,frac,0,
m_14189_,rotLerp,0,
m_141902_,getBlockEntity,0,
m_141913_,setSubtitleText,0,
m_141919_,closeScreen,0,
m_141921_,findCollisionPiece,0,
m_141928_,getHeight,0,
m_141930_,loadEntities,0,
m_141934_,createEffectDescription,0,
m_141937_,getMinBuildHeight,0,
m_14193_,fastInvSqrt,0,
m_141942_,getSlot,0,
m_141943_,process,0,
m_141945_,updateTutorialInventoryAction,0,
m_141946_,visitByte,0,
m_141947_,stepOn,0,
m_141948_,getType,0,
m_141951_,call,0,
m_141960_,setLevelCallback,0,
m_141961_,getType,0,
m_141963_,setMat3x2,0,
m_141964_,setMat2x3,0,
m_141965_,recreateFromPacket,0,
m_141971_,storeEntities,0,
m_141972_,addButtons,0,
m_141973_,onEffectUpdated,0,
m_141974_,isAmphibious,0,
m_141978_,setMat4x4,0,
m_14197_,smoothstep,0,
m_141981_,onTrackingEnd,0,
m_141983_,onTickingEnd,0,
m_141985_,onTrackingStart,0,
m_141986_,onDestroyed,0,
m_141987_,onTickingStart,0,
m_141989_,onCreated,0,
m_141991_,unsetDefaultColor,0,
m_141992_,tryCast,0,
m_141994_,onAttack,0,
m_141995_,send,0,
m_141997_,handlePrecipitation,0,
m_14199_,fastInvCubeRoot,0,
m_142002_,getType,0,
m_142003_,containsKey,0,
m_142004_,setMat4x2,0,
m_142005_,setMat2x4,0,
m_142009_,getFloor,0,
m_142011_,getCeiling,0,
m_142016_,getId,0,
m_142023_,onDestroyed,0,
m_142030_,getHeight,0,
m_142033_,getInkParticle,0,
m_142036_,onClientRemoval,0,
m_142038_,isCurrentlyGlowing,0,
m_142039_,isFlapping,0,
m_142043_,onFlap,0,
m_142044_,onMove,0,
m_142045_,visitInt,0,
m_142046_,visitLong,0,
m_142047_,nest,0,
m_142051_,getSpawnHeight,0,
m_142052_,addDestroyBlockEffect,0,
m_142056_,handleSetBorderWarningDelay,0,
m_142058_,handlePlayerCombatEnter,0,
m_14205_,sign,0,
m_142062_,getMinY,0,
m_142065_,canBeSeenByAnyone,0,
m_142066_,canBeSeenAsEnemy,0,
m_142069_,getWidth,0,
m_142072_,fallOn,0,
m_142073_,emptyContents,0,
m_142074_,sendSlotChange,0,
m_142075_,usePlayerItem,0,
m_142078_,getListenerRadius,0,
m_142079_,canFreeze,0,
m_14207_,square,0,
m_142085_,canBeReplaced,0,
m_142087_,canReceiveStalactiteDrip,0,
m_142095_,canFitInsideContainerItems,0,
m_142098_,dismountTo,0,
m_142103_,getHeight,0,
m_142104_,set,0,
m_142106_,updateUsingItem,0,
m_142107_,add,0,
m_142109_,root,0,
m_142115_,getModelRotationValues,0,
m_142116_,dumpServerProperties,0,
m_142121_,visitDouble,0,
m_142123_,getNext,0,
m_142131_,checkExtraContent,0,
m_142135_,get,0,
m_142137_,get,0,
m_142138_,applyImport,0,
m_142143_,onInteraction,0,
m_142144_,apply,0,
m_142145_,sendDataChange,0,
m_142148_,openerCountChanged,0,
m_142149_,getMemory,0,
m_142151_,signalOpenCount,0,
m_142153_,dataChanged,0,
m_142154_,visitByteArray,0,
m_142157_,shouldMoveToInventory,0,
m_142158_,getBarWidth,0,
m_142159_,getBarColor,0,
m_142163_,getViewDistance,0,
m_142169_,setBlockEntity,0,
m_142170_,addAndRegisterBlockEntity,0,
m_142171_,getLocatorPosition,0,
m_142172_,getNarration,0,
m_142181_,visitFloat,0,
m_142183_,visitShort,0,
m_142185_,setTitlesAnimation,0,
m_142187_,unclampedCall,0,
m_142194_,newBlockEntity,0,
m_142196_,get,0,
m_142199_,getParticleOffsets,0,
m_142201_,getMinGenY,0,
m_142203_,shouldScheduleFluidUpdate,0,
m_142205_,isResourcePackRequired,0,
m_142207_,overrideStackedOnOther,0,
m_142208_,getGenDepth,0,
m_142209_,canAttachTo,0,
m_142213_,getFloorLevel,0,
m_142217_,setMat3x3,0,
m_142220_,isRemoved,0,
m_142224_,tick,0,
m_142225_,getBaseClass,0,
m_142227_,updateNarratedWidget,0,
m_142228_,updateNarrationState,0,
m_142232_,get,0,
m_142234_,handlePlayerCombatEnd,0,
m_142237_,handleInitializeBorder,0,
m_142238_,handleSetBorderSize,0,
m_142242_,makeBoundingBox,0,
m_142249_,getType,0,
m_142251_,visitIntArray,0,
m_142253_,getPlayer,0,
m_142259_,markForCharting,0,
m_142264_,write,0,
m_142265_,mayInteract,0,
m_142266_,handleEntityOnFireInside,0,
m_142273_,getAll,0,
m_142276_,set,0,
m_142278_,loadFromBucketTag,0,
m_142280_,getType,0,
m_142282_,dispatch,0,
m_142289_,onClose,0,
m_142291_,updateNarration,0,
m_142292_,onOpen,0,
m_142297_,getAge,0,
m_142298_,getPickupSound,0,
m_142299_,onInteraction,0,
m_142301_,get,0,
m_142303_,visitCompound,0,
m_142305_,overrideOtherStackedOnMe,0,
m_142309_,visitLongArray,0,
m_142310_,receiveStalactiteDrip,0,
m_142319_,getMovementEmission,0,
m_142322_,resolveY,0,
m_142325_,setMapData,0,
m_142326_,set,0,
m_142327_,accept,0,
m_142330_,renderType,0,
m_142335_,onTestSuccess,0,
m_142339_,setLevel,0,
m_142340_,getPickResult,0,
m_142341_,codec,0,
m_142346_,gameEvent,0,
m_142354_,getTicker,0,
m_142358_,updateStyle,0,
m_142359_,getForcedGameType,0,
m_142365_,onTake,0,
m_142366_,updateName,0,
m_142368_,getProfilerResults,0,
m_14236_,reset,0,
m_142372_,getResult,0,
m_142377_,getChanceModifier,0,
m_142378_,testPassed,0,
m_14237_,getNewDeltaValue,0,
m_142381_,sendResetRequest,0,
m_142384_,visitEnd,0,
m_142387_,spawnDestroyParticles,0,
m_142389_,isAlwaysTicking,0,
m_142391_,shouldBeSaved,0,
m_142393_,multiply,0,
m_142400_,updateStatus,0,
m_142403_,getWanderingTraderId,0,
m_142406_,onTake,0,
m_142408_,isAllowed,0,
m_142411_,finish,0,
m_142415_,makeTemplateLocation,0,
m_142416_,addRenderableWidget,0,
m_142422_,getTooltipImage,0,
m_142424_,fillServerSystemReport,0,
m_142425_,getEntities,0,
m_142427_,isEmpty,0,
m_142429_,getPassengersAndSelf,0,
m_142431_,getEntry,0,
m_142432_,process,0,
m_142433_,isFluidAtPosition,0,
m_142437_,narratables,0,
m_142440_,renderText,0,
m_142442_,setTitleText,0,
m_142443_,setZ,0,
m_142444_,saveResults,0,
m_142446_,getContentHeight,0,
m_142447_,visitList,0,
m_142448_,setY,0,
m_142450_,write,0,
m_142451_,setX,0,
m_142456_,setActionBarText,0,
m_142457_,dispatch,0,
m_142460_,getListenerSource,0,
m_142463_,createReload,0,
m_142467_,setRemoved,0,
m_14246_,create,0,
m_142470_,tryPickup,0,
m_142471_,fillCrashReportCategory,0,
m_142472_,onRemove,0,
m_142477_,getSelectedList,0,
m_142478_,getDefaultList,0,
m_142488_,test,0,
m_142489_,getOffsetDown,0,
m_142491_,getOffsetUp,0,
m_142492_,set,0,
m_142502_,getPosition,0,
m_142503_,setCarried,0,
m_142505_,isIncomplete,0,
m_142510_,getType,0,
m_142513_,updateProperties,0,
m_142518_,isActive,0,
m_142519_,propagateLightSources,0,
m_142520_,getPickupSound,0,
m_142522_,isBarVisible,0,
m_142523_,broadcastEvent,0,
m_142524_,getReferencedContextParams,0,
m_142525_,onBrokenAfterFall,0,
m_142529_,sendCarriedChange,0,
m_142531_,samplers,0,
m_142535_,causeFallDamage,0,
m_14253_,addOrGet,0,
m_142540_,onEffectAdded,0,
m_142541_,getPlaceSound,0,
m_142543_,getBreakSound,0,
m_142544_,getRemoveItemSound,0,
m_142545_,getRotateItemSound,0,
m_142546_,getAddItemSound,0,
m_142548_,isShaking,0,
m_142549_,add,0,
m_142555_,getSquirtSound,0,
m_142558_,set,0,
m_142559_,alwaysAccepts,0,
m_14255_,addInternal,0,
m_142562_,getNarrationMessage,0,
m_142567_,cycle,0,
m_142579_,getChartedPaths,0,
m_142582_,hasLineOfSight,0,
m_142586_,clampHeadRotationToBody,0,
m_142587_,getType,0,
m_142588_,setMat2x2,0,
m_142589_,sendInitialData,0,
m_14258_,castRawArray,0,
m_142590_,getFrameItemStack,0,
m_142594_,isChatAllowed,0,
m_142595_,canBeLit,0,
m_142596_,isFull,0,
m_142597_,get,0,
m_142598_,pickupBlock,0,
m_142599_,getPort,0,
m_142600_,getScoreHolder,0,
m_142604_,setMat3x4,0,
m_142605_,setMat4x3,0,
m_142606_,getBreedOffspring,0,
m_142610_,getProfiler,0,
m_142612_,handleSetBorderCenter,0,
m_142614_,visitString,0,
m_142617_,set,0,
m_142621_,getCarried,0,
m_142623_,getPickupSound,0,
m_142624_,getType,0,
m_142627_,getMaxVerticalOffset,0,
m_142628_,isMatchingEntity,0,
m_14262_,first,0,
m_142631_,getWeight,0,
m_142634_,process,0,
m_142636_,getReferencedContextParams,0,
m_142639_,then,0,
m_14263_,getInsertionPosition,0,
m_142641_,asInetSocketAddress,0,
m_142642_,hurtHelmet,0,
m_142643_,updateBodyAfterConvertedFromHead,0,
m_142644_,updateHeadAfterConvertedFromBody,0,
m_142646_,getEntities,0,
m_142649_,isAllowed,0,
m_142653_,updateProgress,0,
m_142654_,getParticleGroup,0,
m_142659_,getType,0,
m_142662_,attachToProgram,0,
m_142667_,setNextSpawnData,0,
m_142674_,place,0,
m_142677_,getReferencedContextParams,0,
m_142679_,addPiece,0,
m_14267_,grow,0,
m_142680_,getType,0,
m_142682_,process,0,
m_142683_,getInt,0,
m_142684_,narrationPriority,0,
m_142686_,handleSetBorderLerpSize,0,
m_142687_,remove,0,
m_142688_,getFloat,0,
m_142689_,getPos,0,
m_142690_,get,0,
m_142693_,set,0,
m_142694_,get,0,
m_142696_,handleSetBorderWarningDistance,0,
m_14269_,findIndex,0,
m_142703_,fill,0,
m_142706_,cutoutTexture,0,
m_142708_,process,0,
m_142711_,setProgress,0,
m_142717_,getProgress,0,
m_142718_,isOwnContainer,0,
m_142719_,append,0,
m_142727_,getHostName,0,
m_142728_,getHostIp,0,
m_142732_,size,0,
m_142734_,getMaxValue,0,
m_142735_,getMinValue,0,
m_142737_,getMaxValue,0,
m_142739_,getMinValue,0,
m_142740_,getMaxHorizontalOffset,0,
m_142747_,handlePlayerCombatKill,0,
m_14274_,removeInternal,0,
m_142751_,remove,0,
m_142752_,getMaxDuration,0,
m_142754_,profiledMetrics,0,
m_142756_,shouldRender,0,
m_142758_,endTick,0,
m_142759_,startTick,0,
m_142760_,end,0,
m_142763_,isRecording,0,
m_142766_,handleTitlesClear,0,
m_14276_,getInternal,0,
m_142775_,formatDouble,0,
m_142780_,showTitle,0,
m_142797_,lambda$decorateModification$37,0,
m_142800_,lambda$decorateModification$36,0,
m_142804_,lambda$decorateModification$25,0,
m_142808_,lambda$decorateModification$24,0,
m_142818_,lambda$register$14,0,
m_142831_,lambda$register$12,0,
m_142839_,lambda$register$11,0,
m_142847_,lambda$register$10,0,
m_142855_,lambda$register$8,0,
m_142876_,lambda$fillServerSystemReport$1,0,
m_142977_,tryDetectVersion,0,
m_142980_,getId,0,
m_142998_,scheduleFullChunkPromotion,0,
m_143003_,updateFutures,0,
m_14300_,lambda$iterateFormatted$0,0,
m_143017_,updateChunkToSave,0,
m_14304_,filterBrokenSurrogates,0,
m_143053_,prepareTickingChunk,0,
m_143064_,postLoadProtoChunk,0,
m_14306_,iterateFormatted,0,
m_143109_,prepareAccessibleChunk,0,
m_14311_,iterateFormatted,0,
m_143145_,getDistanceManager,0,
m_143149_,lambda$pop$5,0,
m_143151_,lambda$onLevelChange$9,0,
m_143156_,message,0,
m_143163_,lambda$getReleaseProcessor$6,0,
m_143166_,lambda$getProcessor$4,0,
m_143170_,lambda$pollTask$14,0,
m_143173_,lambda$getProcessor$3,0,
m_143179_,lambda$pollTask$13,0,
m_14317_,iterate,0,
m_143181_,message,0,
m_143185_,lambda$getReleaseProcessor$7,0,
m_143188_,lambda$message$1,0,
m_143196_,toChunkPos,0,
m_143197_,asLong,0,
m_143200_,toLong,0,
m_143207_,dumpTickets,0,
m_143212_,dumpChunks,0,
m_143214_,lambda$onLevelChange$4,0,
m_143217_,lambda$onLevelChange$0,0,
m_143218_,lambda$onLevelChange$1,0,
m_14321_,lambda$getPlainText$2,0,
m_143224_,broadcast,0,
m_143239_,isPositionTicking,0,
m_143248_,findLightningRod,0,
m_143261_,removePlayerImmediately,0,
m_14326_,getPlainText,0,
m_143280_,getEntities,0,
m_143288_,findLightningTargetAround,0,
m_14328_,iterateFormatted,0,
m_143299_,dumpBlockEntityTickers,0,
m_143301_,getTypeCount,0,
m_143311_,addLegacyChunkEntities,0,
m_143315_,announceSleepStatus,0,
m_143317_,getEntityOrPart,0,
m_143319_,areEntitiesLoaded,0,
m_143327_,addWorldGenChunkEntities,0,
m_14332_,feedChar,0,
m_143333_,canSleepThroughNights,0,
m_143334_,addDuringTeleport,0,
m_143340_,isPositionEntityTicking,0,
m_143342_,shouldDiscardEntity,0,
m_143344_,getLogicalHeight,0,
m_14337_,iterateBackwards,0,
m_143387_,isTextFilteringEnabled,0,
m_143399_,initMenu,0,
m_143403_,setGameMode,0,
m_143413_,readPlayerMode,0,
m_143418_,lambda$die$6,0,
m_14341_,lambda$filterBrokenSurrogates$1,0,
m_143421_,shouldFilterMessageTo,0,
m_143423_,calculateGameModeForNewPlayer,0,
m_143427_,loadGameTypes,0,
m_143429_,initInventoryMenu,0,
m_143430_,storeGameTypes,0,
m_143432_,canChatInColor,0,
m_143454_,broadcastDataValue,0,
m_14346_,iterateFormatted,0,
m_143473_,changeGameModeForPlayer,0,
m_143478_,$values,0,
m_143488_,getCenter,0,
m_143497_,setCurrentlyGenerating,0,
m_143515_,toLineSeparatedString,0,
m_143516_,ignoreErrors,0,
m_143519_,setDetail,0,
m_143522_,setDetail,0,
m_143525_,appendToCrashReportString,0,
m_143527_,lambda$appendToCrashReportString$20,0,
m_143531_,putPhysicalMemory,0,
m_143533_,lambda$toLineSeparatedString$21,0,
m_143535_,putHardware,0,
m_143539_,putProcessor,0,
m_143541_,putMemory,0,
m_143545_,lambda$putHardware$6,0,
m_143549_,putVirtualMemory,0,
m_143552_,putGraphics,0,
m_143554_,lambda$putProcessor$19,0,
m_143556_,lambda$putMemory$14,0,
m_143558_,lambda$putHardware$5,0,
m_143564_,lambda$new$2,0,
m_143565_,lambda$putProcessor$18,0,
m_143567_,lambda$putMemory$13,0,
m_143569_,lambda$putHardware$4,0,
m_143573_,lambda$new$1,0,
m_143574_,lambda$putProcessor$17,0,
m_143578_,lambda$new$0,0,
m_14357_,keys,0,
m_143583_,createStarted,0,
m_143595_,delayDownstream,0,
m_143598_,onTimeout,0,
m_143609_,clampHorizontal,0,
m_143625_,lambda$handleEditBook$3,0,
m_143653_,clampVertical,0,
m_143663_,containsInvalidValues,0,
m_143678_,performInteraction,0,
m_143684_,lambda$onInteraction$0,0,
m_143694_,run,0,
m_143701_,$values,0,
m_143736_,createFromConfig,0,
m_143738_,ignoreOverThreshold,0,
m_143740_,lambda$ignoreOverThreshold$2,0,
m_143744_,select,0,
m_143746_,lambda$processMessageBundle$1,0,
m_143758_,$values,0,
m_143785_,logAndPauseIfInIde,0,
m_143787_,wrapThreadWithTaskName,0,
m_143795_,fixedSize,0,
m_143821_,memoize,0,
m_143827_,memoize,0,
m_143840_,sequenceFailFast,0,
m_143863_,$values,0,
m_143881_,$values,0,
m_143888_,$values,0,
m_143901_,lambda$discoverAvailable$1,0,
m_143907_,lambda$new$6,0,
m_143914_,lambda$new$4,0,
m_143917_,lambda$new$5,0,
